name,label,layer,token_position,pooling_mode,pc_1,pc_2,pc_3
current_sparsity__layer_-1__all_context__per_variate,current_sparsity,-1,all_context,per_variate,0.4603701,0.008380767,0.02566604
current_sparsity__layer_-1__all_context__series_mean,current_sparsity,-1,all_context,series_mean,0.46776718,0.0073515037,0.023842938
current_sparsity__layer_-1__final_context__per_variate,current_sparsity,-1,final_context,per_variate,0.44630525,0.014571357,0.02404862
current_sparsity__layer_-1__final_context__series_mean,current_sparsity,-1,final_context,series_mean,0.46180907,0.0094904015,0.021966944
current_sparsity__layer_-1__first_decode__per_variate,current_sparsity,-1,first_decode,per_variate,0.46579784,0.0076490054,0.023790382
current_sparsity__layer_-1__first_decode__series_mean,current_sparsity,-1,first_decode,series_mean,0.46572414,0.007712857,0.023580767
current_sparsity__layer_0__all_context__per_variate,current_sparsity,0,all_context,per_variate,0.46032757,0.008254807,0.025837667
current_sparsity__layer_0__all_context__series_mean,current_sparsity,0,all_context,series_mean,0.4677355,0.00726328,0.023953302
current_sparsity__layer_0__final_context__per_variate,current_sparsity,0,final_context,per_variate,0.44627807,0.014451195,0.024230113
current_sparsity__layer_0__final_context__series_mean,current_sparsity,0,final_context,series_mean,0.46177846,0.009400104,0.0220907
current_sparsity__layer_0__first_decode__per_variate,current_sparsity,0,first_decode,per_variate,0.46576506,0.0075324713,0.023951955
current_sparsity__layer_0__first_decode__series_mean,current_sparsity,0,first_decode,series_mean,0.4656929,0.007627098,0.023678595
current_sparsity__layer_1__all_context__per_variate,current_sparsity,1,all_context,per_variate,0.46037462,0.008141177,0.026011096
current_sparsity__layer_1__all_context__series_mean,current_sparsity,1,all_context,series_mean,0.4677666,0.0071833786,0.02406305
current_sparsity__layer_1__final_context__per_variate,current_sparsity,1,final_context,per_variate,0.44632235,0.014346514,0.024386786
current_sparsity__layer_1__final_context__series_mean,current_sparsity,1,final_context,series_mean,0.46181956,0.009328576,0.022207422
current_sparsity__layer_1__first_decode__per_variate,current_sparsity,1,first_decode,per_variate,0.46580938,0.007446366,0.024099192
current_sparsity__layer_1__first_decode__series_mean,current_sparsity,1,first_decode,series_mean,0.46572384,0.0075462502,0.023755696
current_sparsity__layer_2__all_context__per_variate,current_sparsity,2,all_context,per_variate,0.4603325,0.008072392,0.026116438
current_sparsity__layer_2__all_context__series_mean,current_sparsity,2,all_context,series_mean,0.4677451,0.0071366015,0.024141287
current_sparsity__layer_2__final_context__per_variate,current_sparsity,2,final_context,per_variate,0.44627014,0.0142797055,0.024482194
current_sparsity__layer_2__final_context__series_mean,current_sparsity,2,final_context,series_mean,0.4618034,0.0092742415,0.022278603
current_sparsity__layer_2__first_decode__per_variate,current_sparsity,2,first_decode,per_variate,0.465748,0.007405024,0.024189694
current_sparsity__layer_2__first_decode__series_mean,current_sparsity,2,first_decode,series_mean,0.46569192,0.0075252745,0.023844542
current_sparsity__layer_3__all_context__per_variate,current_sparsity,3,all_context,per_variate,0.46034142,0.008097282,0.026314694
current_sparsity__layer_3__all_context__series_mean,current_sparsity,3,all_context,series_mean,0.4677462,0.007146009,0.024265831
current_sparsity__layer_3__final_context__per_variate,current_sparsity,3,final_context,per_variate,0.44627753,0.014316029,0.024687957
current_sparsity__layer_3__final_context__series_mean,current_sparsity,3,final_context,series_mean,0.46180955,0.009287677,0.022414666
current_sparsity__layer_3__first_decode__per_variate,current_sparsity,3,first_decode,per_variate,0.4657532,0.0074472115,0.024370106
current_sparsity__layer_3__first_decode__series_mean,current_sparsity,3,first_decode,series_mean,0.46567962,0.007525527,0.02395775
current_sparsity__layer_4__all_context__per_variate,current_sparsity,4,all_context,per_variate,0.46030247,0.00800762,0.0264907
current_sparsity__layer_4__all_context__series_mean,current_sparsity,4,all_context,series_mean,0.46772978,0.007079933,0.02437025
current_sparsity__layer_4__final_context__per_variate,current_sparsity,4,final_context,per_variate,0.44624355,0.0142460205,0.024861557
current_sparsity__layer_4__final_context__series_mean,current_sparsity,4,final_context,series_mean,0.46179682,0.009226154,0.022527963
current_sparsity__layer_4__first_decode__per_variate,current_sparsity,4,first_decode,per_variate,0.46571535,0.0073825214,0.024535138
current_sparsity__layer_4__first_decode__series_mean,current_sparsity,4,first_decode,series_mean,0.46566457,0.007460054,0.024070056
current_sparsity__layer_5__all_context__per_variate,current_sparsity,5,all_context,per_variate,0.46032447,0.008076791,0.026513778
current_sparsity__layer_5__all_context__series_mean,current_sparsity,5,all_context,series_mean,0.46774632,0.0071114143,0.024371684
current_sparsity__layer_5__final_context__per_variate,current_sparsity,5,final_context,per_variate,0.44627604,0.014324439,0.024898674
current_sparsity__layer_5__final_context__series_mean,current_sparsity,5,final_context,series_mean,0.46184418,0.009245289,0.022540458
current_sparsity__layer_5__first_decode__per_variate,current_sparsity,5,first_decode,per_variate,0.46574035,0.007452946,0.024590164
current_sparsity__layer_5__first_decode__series_mean,current_sparsity,5,first_decode,series_mean,0.4656864,0.00748275,0.024085239
current_sparsity__layer_6__all_context__per_variate,current_sparsity,6,all_context,per_variate,0.46022904,0.008149705,0.026471492
current_sparsity__layer_6__all_context__series_mean,current_sparsity,6,all_context,series_mean,0.4676878,0.0071514053,0.024347603
current_sparsity__layer_6__final_context__per_variate,current_sparsity,6,final_context,per_variate,0.44617784,0.014391855,0.024857998
current_sparsity__layer_6__final_context__series_mean,current_sparsity,6,final_context,series_mean,0.46178228,0.009272076,0.02252612
current_sparsity__layer_6__first_decode__per_variate,current_sparsity,6,first_decode,per_variate,0.4656393,0.007514029,0.024532422
current_sparsity__layer_6__first_decode__series_mean,current_sparsity,6,first_decode,series_mean,0.4656058,0.0075276033,0.024045724
current_sparsity__layer_7__all_context__per_variate,current_sparsity,7,all_context,per_variate,0.4602925,0.008121397,0.026511105
current_sparsity__layer_7__all_context__series_mean,current_sparsity,7,all_context,series_mean,0.46772507,0.0071316445,0.02437463
current_sparsity__layer_7__final_context__per_variate,current_sparsity,7,final_context,per_variate,0.44625822,0.014367826,0.024868622
current_sparsity__layer_7__final_context__series_mean,current_sparsity,7,final_context,series_mean,0.4618296,0.009242786,0.022550846
current_sparsity__layer_7__first_decode__per_variate,current_sparsity,7,first_decode,per_variate,0.46571127,0.0074993065,0.024571236
current_sparsity__layer_7__first_decode__series_mean,current_sparsity,7,first_decode,series_mean,0.4656495,0.0075139906,0.024092814
current_sparsity__layer_8__all_context__per_variate,current_sparsity,8,all_context,per_variate,0.4603792,0.008042351,0.02646204
current_sparsity__layer_8__all_context__series_mean,current_sparsity,8,all_context,series_mean,0.4677764,0.007088827,0.024344096
current_sparsity__layer_8__final_context__per_variate,current_sparsity,8,final_context,per_variate,0.4463495,0.014308621,0.024825556
current_sparsity__layer_8__final_context__series_mean,current_sparsity,8,final_context,series_mean,0.4618791,0.009209439,0.022527723
current_sparsity__layer_8__first_decode__per_variate,current_sparsity,8,first_decode,per_variate,0.4658146,0.007411379,0.024524862
current_sparsity__layer_8__first_decode__series_mean,current_sparsity,8,first_decode,series_mean,0.465696,0.0074598216,0.024045872
current_sparsity__layer_9__all_context__per_variate,current_sparsity,9,all_context,per_variate,0.46034738,0.007858239,0.026467465
current_sparsity__layer_9__all_context__series_mean,current_sparsity,9,all_context,series_mean,0.46775806,0.006965581,0.024357615
current_sparsity__layer_9__final_context__per_variate,current_sparsity,9,final_context,per_variate,0.4463205,0.0141323265,0.024804736
current_sparsity__layer_9__final_context__series_mean,current_sparsity,9,final_context,series_mean,0.4618611,0.009094543,0.022534559
current_sparsity__layer_9__first_decode__per_variate,current_sparsity,9,first_decode,per_variate,0.4658,0.0072426456,0.024504783
current_sparsity__layer_9__first_decode__series_mean,current_sparsity,9,first_decode,series_mean,0.4656815,0.007332219,0.024032174
current_sparsity__layer_10__all_context__per_variate,current_sparsity,10,all_context,per_variate,0.4603131,0.007860457,0.02653665
current_sparsity__layer_10__all_context__series_mean,current_sparsity,10,all_context,series_mean,0.4677365,0.0069813756,0.024396913
current_sparsity__layer_10__final_context__per_variate,current_sparsity,10,final_context,per_variate,0.446291,0.014119839,0.024882752
current_sparsity__layer_10__final_context__series_mean,current_sparsity,10,final_context,series_mean,0.46183664,0.009106456,0.022573283
current_sparsity__layer_10__first_decode__per_variate,current_sparsity,10,first_decode,per_variate,0.4657664,0.00722935,0.024585988
current_sparsity__layer_10__first_decode__series_mean,current_sparsity,10,first_decode,series_mean,0.4656554,0.007351143,0.024091229
current_sparsity__layer_11__all_context__per_variate,current_sparsity,11,all_context,per_variate,0.46022406,0.007801467,0.026408605
current_sparsity__layer_11__all_context__series_mean,current_sparsity,11,all_context,series_mean,0.46767986,0.0069705094,0.024300078
current_sparsity__layer_11__final_context__per_variate,current_sparsity,11,final_context,per_variate,0.44619632,0.014022098,0.02477004
current_sparsity__layer_11__final_context__series_mean,current_sparsity,11,final_context,series_mean,0.46177804,0.009085723,0.022483334
current_sparsity__layer_11__first_decode__per_variate,current_sparsity,11,first_decode,per_variate,0.465744,0.0072200084,0.024550306
current_sparsity__layer_11__first_decode__series_mean,current_sparsity,11,first_decode,series_mean,0.4656233,0.007347654,0.02407273
future_sparsity__layer_-1__all_context__per_variate,future_sparsity,-1,all_context,per_variate,0.46036997,0.008380785,0.025666013
future_sparsity__layer_-1__all_context__series_mean,future_sparsity,-1,all_context,series_mean,0.46776718,0.0073512853,0.023843179
future_sparsity__layer_-1__final_context__per_variate,future_sparsity,-1,final_context,per_variate,0.44630525,0.014571357,0.024048654
future_sparsity__layer_-1__final_context__series_mean,future_sparsity,-1,final_context,series_mean,0.46180907,0.0094904015,0.021966944
future_sparsity__layer_-1__first_decode__per_variate,future_sparsity,-1,first_decode,per_variate,0.46579784,0.0076490054,0.023790382
future_sparsity__layer_-1__first_decode__series_mean,future_sparsity,-1,first_decode,series_mean,0.46572414,0.007712857,0.023580767
future_sparsity__layer_0__all_context__per_variate,future_sparsity,0,all_context,per_variate,0.46032757,0.008254807,0.025837667
future_sparsity__layer_0__all_context__series_mean,future_sparsity,0,all_context,series_mean,0.4677355,0.00726328,0.023953302
future_sparsity__layer_0__final_context__per_variate,future_sparsity,0,final_context,per_variate,0.44627807,0.014451195,0.024230113
future_sparsity__layer_0__final_context__series_mean,future_sparsity,0,final_context,series_mean,0.46177846,0.009400104,0.0220907
future_sparsity__layer_0__first_decode__per_variate,future_sparsity,0,first_decode,per_variate,0.46576506,0.0075324713,0.023951955
future_sparsity__layer_0__first_decode__series_mean,future_sparsity,0,first_decode,series_mean,0.4656929,0.007627098,0.023678595
future_sparsity__layer_1__all_context__per_variate,future_sparsity,1,all_context,per_variate,0.46037462,0.008141177,0.026011096
future_sparsity__layer_1__all_context__series_mean,future_sparsity,1,all_context,series_mean,0.4677666,0.0071833786,0.02406305
future_sparsity__layer_1__final_context__per_variate,future_sparsity,1,final_context,per_variate,0.44632235,0.014346514,0.024386786
future_sparsity__layer_1__final_context__series_mean,future_sparsity,1,final_context,series_mean,0.46181956,0.009328576,0.022207422
future_sparsity__layer_1__first_decode__per_variate,future_sparsity,1,first_decode,per_variate,0.46580938,0.007446366,0.024099192
future_sparsity__layer_1__first_decode__series_mean,future_sparsity,1,first_decode,series_mean,0.46572384,0.0075462502,0.023755696
future_sparsity__layer_2__all_context__per_variate,future_sparsity,2,all_context,per_variate,0.4603325,0.008072392,0.026116438
future_sparsity__layer_2__all_context__series_mean,future_sparsity,2,all_context,series_mean,0.4677451,0.0071366015,0.024141287
future_sparsity__layer_2__final_context__per_variate,future_sparsity,2,final_context,per_variate,0.44627014,0.0142797055,0.024482194
future_sparsity__layer_2__final_context__series_mean,future_sparsity,2,final_context,series_mean,0.4618034,0.0092742415,0.022278603
future_sparsity__layer_2__first_decode__per_variate,future_sparsity,2,first_decode,per_variate,0.465748,0.007405024,0.024189694
future_sparsity__layer_2__first_decode__series_mean,future_sparsity,2,first_decode,series_mean,0.46569192,0.0075252745,0.023844542
future_sparsity__layer_3__all_context__per_variate,future_sparsity,3,all_context,per_variate,0.46034142,0.008097282,0.026314694
future_sparsity__layer_3__all_context__series_mean,future_sparsity,3,all_context,series_mean,0.4677462,0.007146009,0.024265831
future_sparsity__layer_3__final_context__per_variate,future_sparsity,3,final_context,per_variate,0.44627753,0.014316029,0.024687957
future_sparsity__layer_3__final_context__series_mean,future_sparsity,3,final_context,series_mean,0.46180955,0.009287677,0.022414666
future_sparsity__layer_3__first_decode__per_variate,future_sparsity,3,first_decode,per_variate,0.4657532,0.0074472115,0.024370106
future_sparsity__layer_3__first_decode__series_mean,future_sparsity,3,first_decode,series_mean,0.46567962,0.007525527,0.02395775
future_sparsity__layer_4__all_context__per_variate,future_sparsity,4,all_context,per_variate,0.46030247,0.00800762,0.0264907
future_sparsity__layer_4__all_context__series_mean,future_sparsity,4,all_context,series_mean,0.46772978,0.007079933,0.02437025
future_sparsity__layer_4__final_context__per_variate,future_sparsity,4,final_context,per_variate,0.44624355,0.0142460205,0.024861557
future_sparsity__layer_4__final_context__series_mean,future_sparsity,4,final_context,series_mean,0.46179682,0.009226154,0.022527963
future_sparsity__layer_4__first_decode__per_variate,future_sparsity,4,first_decode,per_variate,0.46571535,0.0073825214,0.024535138
future_sparsity__layer_4__first_decode__series_mean,future_sparsity,4,first_decode,series_mean,0.46566457,0.007460054,0.024070056
future_sparsity__layer_5__all_context__per_variate,future_sparsity,5,all_context,per_variate,0.46032447,0.008076791,0.026513778
future_sparsity__layer_5__all_context__series_mean,future_sparsity,5,all_context,series_mean,0.46774632,0.007111411,0.024371678
future_sparsity__layer_5__final_context__per_variate,future_sparsity,5,final_context,per_variate,0.44627604,0.014324436,0.024898674
future_sparsity__layer_5__final_context__series_mean,future_sparsity,5,final_context,series_mean,0.46184418,0.009245284,0.02254045
future_sparsity__layer_5__first_decode__per_variate,future_sparsity,5,first_decode,per_variate,0.46574035,0.007452946,0.024590164
future_sparsity__layer_5__first_decode__series_mean,future_sparsity,5,first_decode,series_mean,0.4656864,0.00748275,0.024085239
future_sparsity__layer_6__all_context__per_variate,future_sparsity,6,all_context,per_variate,0.46022904,0.008149705,0.026471492
future_sparsity__layer_6__all_context__series_mean,future_sparsity,6,all_context,series_mean,0.4676878,0.0071514053,0.024347603
future_sparsity__layer_6__final_context__per_variate,future_sparsity,6,final_context,per_variate,0.44617784,0.014391855,0.024857998
future_sparsity__layer_6__final_context__series_mean,future_sparsity,6,final_context,series_mean,0.46178228,0.009272076,0.02252612
future_sparsity__layer_6__first_decode__per_variate,future_sparsity,6,first_decode,per_variate,0.4656393,0.007514029,0.024532422
future_sparsity__layer_6__first_decode__series_mean,future_sparsity,6,first_decode,series_mean,0.4656058,0.0075276033,0.024045724
future_sparsity__layer_7__all_context__per_variate,future_sparsity,7,all_context,per_variate,0.4602925,0.008121397,0.026511105
future_sparsity__layer_7__all_context__series_mean,future_sparsity,7,all_context,series_mean,0.46772507,0.0071316445,0.02437463
future_sparsity__layer_7__final_context__per_variate,future_sparsity,7,final_context,per_variate,0.44625822,0.014367826,0.024868622
future_sparsity__layer_7__final_context__series_mean,future_sparsity,7,final_context,series_mean,0.4618296,0.009242786,0.022550846
future_sparsity__layer_7__first_decode__per_variate,future_sparsity,7,first_decode,per_variate,0.46571127,0.0074993065,0.024571236
future_sparsity__layer_7__first_decode__series_mean,future_sparsity,7,first_decode,series_mean,0.4656495,0.0075139906,0.024092814
future_sparsity__layer_8__all_context__per_variate,future_sparsity,8,all_context,per_variate,0.4603792,0.008042351,0.02646204
future_sparsity__layer_8__all_context__series_mean,future_sparsity,8,all_context,series_mean,0.4677764,0.007088827,0.024344096
future_sparsity__layer_8__final_context__per_variate,future_sparsity,8,final_context,per_variate,0.44634953,0.014308623,0.024825554
future_sparsity__layer_8__final_context__series_mean,future_sparsity,8,final_context,series_mean,0.4618791,0.009209442,0.022527725
future_sparsity__layer_8__first_decode__per_variate,future_sparsity,8,first_decode,per_variate,0.4658146,0.0074113826,0.024524864
future_sparsity__layer_8__first_decode__series_mean,future_sparsity,8,first_decode,series_mean,0.465696,0.0074598216,0.024045872
future_sparsity__layer_9__all_context__per_variate,future_sparsity,9,all_context,per_variate,0.46034738,0.007858239,0.026467465
future_sparsity__layer_9__all_context__series_mean,future_sparsity,9,all_context,series_mean,0.46775806,0.006965581,0.024357615
future_sparsity__layer_9__final_context__per_variate,future_sparsity,9,final_context,per_variate,0.4463205,0.0141323265,0.024804736
future_sparsity__layer_9__final_context__series_mean,future_sparsity,9,final_context,series_mean,0.4618611,0.009094543,0.022534559
future_sparsity__layer_9__first_decode__per_variate,future_sparsity,9,first_decode,per_variate,0.4658,0.0072426456,0.024504783
future_sparsity__layer_9__first_decode__series_mean,future_sparsity,9,first_decode,series_mean,0.4656815,0.007332219,0.024032174
future_sparsity__layer_10__all_context__per_variate,future_sparsity,10,all_context,per_variate,0.4603131,0.007860457,0.02653665
future_sparsity__layer_10__all_context__series_mean,future_sparsity,10,all_context,series_mean,0.4677365,0.0069813756,0.024396913
future_sparsity__layer_10__final_context__per_variate,future_sparsity,10,final_context,per_variate,0.446291,0.014119839,0.024882752
future_sparsity__layer_10__final_context__series_mean,future_sparsity,10,final_context,series_mean,0.46183664,0.009106456,0.022573283
future_sparsity__layer_10__first_decode__per_variate,future_sparsity,10,first_decode,per_variate,0.4657664,0.00722935,0.024585988
future_sparsity__layer_10__first_decode__series_mean,future_sparsity,10,first_decode,series_mean,0.4656554,0.007351143,0.024091229
future_sparsity__layer_11__all_context__per_variate,future_sparsity,11,all_context,per_variate,0.46022406,0.007801467,0.026408605
future_sparsity__layer_11__all_context__series_mean,future_sparsity,11,all_context,series_mean,0.46767986,0.0069705094,0.024300078
future_sparsity__layer_11__final_context__per_variate,future_sparsity,11,final_context,per_variate,0.44619632,0.014022098,0.02477004
